Location,Job,AVG salary,Lat,Long
United States of America,Data Scientist,14999,37.0902,95.7129
United States of America,Data Scientist,1999,37.0902,95.7129
United States of America,Data Scientist,7499,37.0902,95.7129
United States of America,Data Scientist,4999,37.0902,95.7129
United States of America,Data Scientist,39999,37.0902,95.7129
United States of America,Data Scientist,3999,37.0902,95.7129
United States of America,Data Scientist,39999,37.0902,95.7129
United States of America,Data Scientist,1999,37.0902,95.7129
United States of America,Data Scientist,3999,37.0902,95.7129
United States of America,Data Scientist,79999,37.0902,95.7129
United States of America,Data Scientist,4999,37.0902,95.7129
United States of America,Data Scientist,124999,37.0902,95.7129
United States of America,Data Scientist,49999,37.0902,95.7129
United States of America,Data Scientist,49999,37.0902,95.7129
United States of America,Data Scientist,2999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,124999,37.0902,95.7129
United States of America,Data Scientist,1999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,59999,37.0902,95.7129
United States of America,Data Scientist,14999,37.0902,95.7129
United States of America,Data Scientist,39999,37.0902,95.7129
United States of America,Data Scientist,1999,37.0902,95.7129
United States of America,Data Scientist,19999,37.0902,95.7129
United States of America,Data Scientist,199999,37.0902,95.7129
United States of America,Data Scientist,79999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,19999,37.0902,95.7129
United States of America,Data Scientist,4999,37.0902,95.7129
United States of America,Data Scientist,1999,37.0902,95.7129
United States of America,Data Scientist,29999,37.0902,95.7129
United States of America,Data Scientist,124999,37.0902,95.7129
United States of America,Data Scientist,69999,37.0902,95.7129
United States of America,Data Scientist,59999,37.0902,95.7129
United States of America,Data Scientist,59999,37.0902,95.7129
United States of America,Data Scientist,9999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,79999,37.0902,95.7129
United States of America,Data Scientist,1999,37.0902,95.7129
United States of America,Data Scientist,39999,37.0902,95.7129
United States of America,Data Scientist,199999,37.0902,95.7129
United States of America,Data Scientist,39999,37.0902,95.7129
United States of America,Data Scientist,9999,37.0902,95.7129
United States of America,Data Scientist,7499,37.0902,95.7129
United States of America,Data Scientist,29999,37.0902,95.7129
United States of America,Data Scientist,149999,37.0902,95.7129
United States of America,Data Scientist,1999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,14999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,59999,37.0902,95.7129
United States of America,Data Scientist,49999,37.0902,95.7129
United States of America,Data Scientist,49999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,89999,37.0902,95.7129
United States of America,Data Scientist,89999,37.0902,95.7129
United States of America,Data Scientist,2999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,249999,37.0902,95.7129
United States of America,Data Scientist,79999,37.0902,95.7129
United States of America,Data Scientist,79999,37.0902,95.7129
United States of America,Data Scientist,29999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,59999,37.0902,95.7129
United States of America,Data Scientist,59999,37.0902,95.7129
United States of America,Data Scientist,89999,37.0902,95.7129
United States of America,Data Scientist,4999,37.0902,95.7129
United States of America,Data Scientist,7499,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,99999,37.0902,95.7129
United States of America,Data Scientist,49999,37.0902,95.7129
United States of America,Data Scientist,2999,37.0902,95.7129
United States of America,Data Scientist,19999,37.0902,95.7129
United States of America,Data Scientist,49999,37.0902,95.7129
United States of America,Data Scientist,89999,37.0902,95.7129
United States of America,Data Scientist,7499,37.0902,95.7129
United States of America,Data Scientist,124999,37.0902,95.7129
United States of America,Data Scientist,69999,37.0902,95.7129
United States of America,Data Scientist,19999,37.0902,95.7129
United States of America,Data Scientist,2999,37.0902,95.7129
United States of America,Data Scientist,69999,37.0902,95.7129
United States of America,Data Scientist,24999,37.0902,95.7129
United States of America,Data Scientist,1999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,39999,37.0902,95.7129
United States of America,Data Scientist,7499,37.0902,95.7129
United States of America,Data Scientist,89999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,9999,37.0902,95.7129
United States of America,Data Scientist,14999,37.0902,95.7129
United States of America,Data Scientist,49999,37.0902,95.7129
United States of America,Data Scientist,79999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,3999,37.0902,95.7129
United States of America,Data Scientist,99999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,79999,37.0902,95.7129
United States of America,Data Scientist,89999,37.0902,95.7129
United States of America,Data Scientist,69999,37.0902,95.7129
United States of America,Data Scientist,69999,37.0902,95.7129
United States of America,Data Scientist,2999,37.0902,95.7129
United States of America,Data Scientist,89999,37.0902,95.7129
United States of America,Data Scientist,24999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,39999,37.0902,95.7129
United States of America,Data Scientist,1999,37.0902,95.7129
United States of America,Data Scientist,49999,37.0902,95.7129
United States of America,Data Scientist,199999,37.0902,95.7129
United States of America,Data Scientist,29999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,19999,37.0902,95.7129
United States of America,Data Scientist,1999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,3999,37.0902,95.7129
United States of America,Data Scientist,24999,37.0902,95.7129
United States of America,Data Scientist,49999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,79999,37.0902,95.7129
United States of America,Data Scientist,19999,37.0902,95.7129
United States of America,Data Scientist,2999,37.0902,95.7129
United States of America,Data Scientist,1999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,79999,37.0902,95.7129
United States of America,Data Scientist,4999,37.0902,95.7129
United States of America,Data Scientist,29999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,124999,37.0902,95.7129
United States of America,Data Scientist,1999,37.0902,95.7129
United States of America,Data Scientist,19999,37.0902,95.7129
United States of America,Data Scientist,1999,37.0902,95.7129
United States of America,Data Scientist,49999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,49999,37.0902,95.7129
United States of America,Data Scientist,39999,37.0902,95.7129
United States of America,Data Scientist,7499,37.0902,95.7129
United States of America,Data Scientist,19999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,4999,37.0902,95.7129
United States of America,Data Scientist,24999,37.0902,95.7129
United States of America,Data Scientist,39999,37.0902,95.7129
United States of America,Data Scientist,7499,37.0902,95.7129
United States of America,Data Scientist,4999,37.0902,95.7129
United States of America,Data Scientist,49999,37.0902,95.7129
United States of America,Data Scientist,1999,37.0902,95.7129
United States of America,Data Scientist,2999,37.0902,95.7129
United States of America,Data Scientist,124999,37.0902,95.7129
United States of America,Data Scientist,14999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,59999,37.0902,95.7129
United States of America,Data Scientist,99999,37.0902,95.7129
United States of America,Data Scientist,59999,37.0902,95.7129
United States of America,Data Scientist,149999,37.0902,95.7129
United States of America,Data Scientist,29999,37.0902,95.7129
United States of America,Data Scientist,79999,37.0902,95.7129
United States of America,Data Scientist,14999,37.0902,95.7129
United States of America,Data Scientist,89999,37.0902,95.7129
United States of America,Data Scientist,19999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,69999,37.0902,95.7129
United States of America,Data Scientist,39999,37.0902,95.7129
United States of America,Data Scientist,49999,37.0902,95.7129
United States of America,Data Scientist,124999,37.0902,95.7129
United States of America,Data Scientist,59999,37.0902,95.7129
United States of America,Data Scientist,149999,37.0902,95.7129
United States of America,Data Scientist,99999,37.0902,95.7129
United States of America,Data Scientist,39999,37.0902,95.7129
United States of America,Data Scientist,19999,37.0902,95.7129
United States of America,Data Scientist,1999,37.0902,95.7129
United States of America,Data Scientist,7499,37.0902,95.7129
United States of America,Data Scientist,24999,37.0902,95.7129
United States of America,Data Scientist,9999,37.0902,95.7129
United States of America,Data Scientist,1999,37.0902,95.7129
United States of America,Data Scientist,124999,37.0902,95.7129
United States of America,Data Scientist,79999,37.0902,95.7129
United States of America,Data Scientist,7499,37.0902,95.7129
United States of America,Data Scientist,89999,37.0902,95.7129
United States of America,Data Scientist,29999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,49999,37.0902,95.7129
United States of America,Data Scientist,24999,37.0902,95.7129
United States of America,Data Scientist,49999,37.0902,95.7129
United States of America,Data Scientist,124999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,3999,37.0902,95.7129
United States of America,Data Scientist,4999,37.0902,95.7129
United States of America,Data Scientist,39999,37.0902,95.7129
United States of America,Data Scientist,99999,37.0902,95.7129
United States of America,Data Scientist,79999,37.0902,95.7129
United States of America,Data Scientist,2999,37.0902,95.7129
United States of America,Data Scientist,299999,37.0902,95.7129
United States of America,Data Scientist,79999,37.0902,95.7129
United States of America,Data Scientist,49999,37.0902,95.7129
United States of America,Data Scientist,79999,37.0902,95.7129
United States of America,Data Scientist,14999,37.0902,95.7129
United States of America,Data Scientist,59999,37.0902,95.7129
United States of America,Data Scientist,24999,37.0902,95.7129
United States of America,Data Scientist,124999,37.0902,95.7129
United States of America,Data Scientist,1999,37.0902,95.7129
United States of America,Data Scientist,69999,37.0902,95.7129
United States of America,Data Scientist,1999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,149999,37.0902,95.7129
United States of America,Data Scientist,14999,37.0902,95.7129
United States of America,Data Scientist,69999,37.0902,95.7129
United States of America,Data Scientist,1999,37.0902,95.7129
United States of America,Data Scientist,59999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,19999,37.0902,95.7129
United States of America,Data Scientist,29999,37.0902,95.7129
United States of America,Data Scientist,124999,37.0902,95.7129
United States of America,Data Scientist,49999,37.0902,95.7129
United States of America,Data Scientist,29999,37.0902,95.7129
United States of America,Data Scientist,79999,37.0902,95.7129
United States of America,Data Scientist,89999,37.0902,95.7129
United States of America,Data Scientist,149999,37.0902,95.7129
United States of America,Data Scientist,124999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,49999,37.0902,95.7129
United States of America,Data Scientist,14999,37.0902,95.7129
United States of America,Data Scientist,24999,37.0902,95.7129
United States of America,Data Scientist,2999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,49999,37.0902,95.7129
United States of America,Data Scientist,149999,37.0902,95.7129
United States of America,Data Scientist,69999,37.0902,95.7129
United States of America,Data Scientist,124999,37.0902,95.7129
United States of America,Data Scientist,7499,37.0902,95.7129
United States of America,Data Scientist,124999,37.0902,95.7129
United States of America,Data Scientist,149999,37.0902,95.7129
United States of America,Data Scientist,79999,37.0902,95.7129
United States of America,Data Scientist,4999,37.0902,95.7129
United States of America,Data Scientist,99999,37.0902,95.7129
United States of America,Data Scientist,149999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,149999,37.0902,95.7129
United States of America,Data Scientist,19999,37.0902,95.7129
United States of America,Data Scientist,1999,37.0902,95.7129
United States of America,Data Scientist,19999,37.0902,95.7129
United States of America,Data Scientist,1999,37.0902,95.7129
United States of America,Data Scientist,99999,37.0902,95.7129
United States of America,Data Scientist,9999,37.0902,95.7129
United States of America,Data Scientist,1999,37.0902,95.7129
United States of America,Data Scientist,49999,37.0902,95.7129
United States of America,Data Scientist,79999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,79999,37.0902,95.7129
United States of America,Data Scientist,59999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,199999,37.0902,95.7129
United States of America,Data Scientist,69999,37.0902,95.7129
United States of America,Data Scientist,49999,37.0902,95.7129
United States of America,Data Scientist,124999,37.0902,95.7129
United States of America,Data Scientist,1999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,1999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,24999,37.0902,95.7129
United States of America,Data Scientist,1999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,24999,37.0902,95.7129
United States of America,Data Scientist,39999,37.0902,95.7129
United States of America,Data Scientist,1999,37.0902,95.7129
United States of America,Data Scientist,59999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,9999,37.0902,95.7129
United States of America,Data Scientist,149999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,59999,37.0902,95.7129
United States of America,Data Scientist,59999,37.0902,95.7129
United States of America,Data Scientist,89999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,14999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,79999,37.0902,95.7129
United States of America,Data Scientist,1999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,9999,37.0902,95.7129
United States of America,Data Scientist,4999,37.0902,95.7129
United States of America,Data Scientist,59999,37.0902,95.7129
United States of America,Data Scientist,1999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,14999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,3999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,14999,37.0902,95.7129
United States of America,Data Scientist,39999,37.0902,95.7129
United States of America,Data Scientist,7499,37.0902,95.7129
United States of America,Data Scientist,29999,37.0902,95.7129
United States of America,Data Scientist,9999,37.0902,95.7129
United States of America,Data Scientist,24999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,1999,37.0902,95.7129
United States of America,Data Scientist,4999,37.0902,95.7129
United States of America,Data Scientist,124999,37.0902,95.7129
United States of America,Data Scientist,7499,37.0902,95.7129
United States of America,Data Scientist,14999,37.0902,95.7129
United States of America,Data Scientist,1999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,4999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,124999,37.0902,95.7129
United States of America,Data Scientist,7499,37.0902,95.7129
United States of America,Data Scientist,24999,37.0902,95.7129
United States of America,Data Scientist,39999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,59999,37.0902,95.7129
United States of America,Data Scientist,1999,37.0902,95.7129
United States of America,Data Scientist,9999,37.0902,95.7129
United States of America,Data Scientist,39999,37.0902,95.7129
United States of America,Data Scientist,7499,37.0902,95.7129
United States of America,Data Scientist,59999,37.0902,95.7129
United States of America,Data Scientist,1999,37.0902,95.7129
United States of America,Data Scientist,29999,37.0902,95.7129
United States of America,Data Scientist,1999,37.0902,95.7129
United States of America,Data Scientist,69999,37.0902,95.7129
United States of America,Data Scientist,14999,37.0902,95.7129
United States of America,Data Scientist,39999,37.0902,95.7129
United States of America,Data Scientist,39999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,29999,37.0902,95.7129
United States of America,Data Scientist,14999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,3999,37.0902,95.7129
United States of America,Data Scientist,4999,37.0902,95.7129
United States of America,Data Scientist,24999,37.0902,95.7129
United States of America,Data Scientist,59999,37.0902,95.7129
United States of America,Data Scientist,49999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,59999,37.0902,95.7129
United States of America,Data Scientist,39999,37.0902,95.7129
United States of America,Data Scientist,14999,37.0902,95.7129
United States of America,Data Scientist,14999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,24999,37.0902,95.7129
United States of America,Data Scientist,14999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,9999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,49999,37.0902,95.7129
United States of America,Data Scientist,24999,37.0902,95.7129
United States of America,Data Scientist,9999,37.0902,95.7129
United States of America,Data Scientist,99999,37.0902,95.7129
United States of America,Data Scientist,69999,37.0902,95.7129
United States of America,Data Scientist,124999,37.0902,95.7129
United States of America,Data Scientist,9999,37.0902,95.7129
United States of America,Data Scientist,14999,37.0902,95.7129
United States of America,Data Scientist,19999,37.0902,95.7129
United States of America,Data Scientist,14999,37.0902,95.7129
United States of America,Data Scientist,69999,37.0902,95.7129
United States of America,Data Scientist,69999,37.0902,95.7129
United States of America,Data Scientist,14999,37.0902,95.7129
United States of America,Data Scientist,124999,37.0902,95.7129
United States of America,Data Scientist,1999,37.0902,95.7129
United States of America,Data Scientist,29999,37.0902,95.7129
United States of America,Data Scientist,29999,37.0902,95.7129
United States of America,Data Scientist,2999,37.0902,95.7129
United States of America,Data Scientist,14999,37.0902,95.7129
United States of America,Data Scientist,19999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,39999,37.0902,95.7129
United States of America,Data Scientist,7499,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,14999,37.0902,95.7129
United States of America,Data Scientist,3999,37.0902,95.7129
United States of America,Data Scientist,29999,37.0902,95.7129
United States of America,Data Scientist,2999,37.0902,95.7129
United States of America,Data Scientist,24999,37.0902,95.7129
United States of America,Data Scientist,7499,37.0902,95.7129
United States of America,Data Scientist,59999,37.0902,95.7129
United States of America,Data Scientist,124999,37.0902,95.7129
United States of America,Data Scientist,99999,37.0902,95.7129
United States of America,Data Scientist,19999,37.0902,95.7129
United States of America,Data Scientist,59999,37.0902,95.7129
United States of America,Data Scientist,19999,37.0902,95.7129
United States of America,Data Scientist,29999,37.0902,95.7129
United States of America,Data Scientist,69999,37.0902,95.7129
United States of America,Data Scientist,79999,37.0902,95.7129
United States of America,Data Scientist,7499,37.0902,95.7129
United States of America,Data Scientist,59999,37.0902,95.7129
United States of America,Data Scientist,7499,37.0902,95.7129
United States of America,Data Scientist,2999,37.0902,95.7129
United States of America,Data Scientist,4999,37.0902,95.7129
United States of America,Data Scientist,59999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,124999,37.0902,95.7129
United States of America,Data Scientist,1999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,2999,37.0902,95.7129
United States of America,Data Scientist,19999,37.0902,95.7129
United States of America,Data Scientist,69999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,9999,37.0902,95.7129
United States of America,Data Scientist,29999,37.0902,95.7129
United States of America,Data Scientist,124999,37.0902,95.7129
United States of America,Data Scientist,500000,37.0902,95.7129
United States of America,Data Scientist,39999,37.0902,95.7129
United States of America,Data Scientist,49999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,7499,37.0902,95.7129
United States of America,Data Scientist,89999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,1999,37.0902,95.7129
United States of America,Data Scientist,2999,37.0902,95.7129
United States of America,Data Scientist,69999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,49999,37.0902,95.7129
United States of America,Data Scientist,1999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,79999,37.0902,95.7129
United States of America,Data Scientist,2999,37.0902,95.7129
United States of America,Data Scientist,4999,37.0902,95.7129
United States of America,Data Scientist,59999,37.0902,95.7129
United States of America,Data Scientist,24999,37.0902,95.7129
United States of America,Data Scientist,9999,37.0902,95.7129
United States of America,Data Scientist,19999,37.0902,95.7129
United States of America,Data Scientist,59999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,1999,37.0902,95.7129
United States of America,Data Scientist,79999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,1999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,2999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,49999,37.0902,95.7129
United States of America,Data Scientist,99999,37.0902,95.7129
United States of America,Data Scientist,3999,37.0902,95.7129
United States of America,Data Scientist,69999,37.0902,95.7129
United States of America,Data Scientist,69999,37.0902,95.7129
United States of America,Data Scientist,59999,37.0902,95.7129
United States of America,Data Scientist,59999,37.0902,95.7129
United States of America,Data Scientist,2999,37.0902,95.7129
United States of America,Data Scientist,1999,37.0902,95.7129
United States of America,Data Scientist,7499,37.0902,95.7129
United States of America,Data Scientist,49999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,69999,37.0902,95.7129
United States of America,Data Scientist,99999,37.0902,95.7129
United States of America,Data Scientist,9999,37.0902,95.7129
United States of America,Data Scientist,2999,37.0902,95.7129
United States of America,Data Scientist,9999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,7499,37.0902,95.7129
United States of America,Data Scientist,89999,37.0902,95.7129
United States of America,Data Scientist,14999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,124999,37.0902,95.7129
United States of America,Data Scientist,1999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,7499,37.0902,95.7129
United States of America,Data Scientist,39999,37.0902,95.7129
United States of America,Data Scientist,2999,37.0902,95.7129
United States of America,Data Scientist,59999,37.0902,95.7129
United States of America,Data Scientist,49999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,99999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,7499,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,49999,37.0902,95.7129
United States of America,Data Scientist,24999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,14999,37.0902,95.7129
United States of America,Data Scientist,99999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,1999,37.0902,95.7129
United States of America,Data Scientist,49999,37.0902,95.7129
United States of America,Data Scientist,29999,37.0902,95.7129
United States of America,Data Scientist,7499,37.0902,95.7129
United States of America,Data Scientist,49999,37.0902,95.7129
United States of America,Data Scientist,14999,37.0902,95.7129
United States of America,Data Scientist,59999,37.0902,95.7129
United States of America,Data Scientist,3999,37.0902,95.7129
United States of America,Data Scientist,14999,37.0902,95.7129
United States of America,Data Scientist,3999,37.0902,95.7129
United States of America,Data Scientist,3999,37.0902,95.7129
United States of America,Data Scientist,1999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,89999,37.0902,95.7129
United States of America,Data Scientist,19999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,4999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,7499,37.0902,95.7129
United States of America,Data Scientist,7499,37.0902,95.7129
United States of America,Data Scientist,19999,37.0902,95.7129
United States of America,Data Scientist,7499,37.0902,95.7129
United States of America,Data Scientist,1999,37.0902,95.7129
United States of America,Data Scientist,59999,37.0902,95.7129
United States of America,Data Scientist,39999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,49999,37.0902,95.7129
United States of America,Data Scientist,19999,37.0902,95.7129
United States of America,Data Scientist,1999,37.0902,95.7129
United States of America,Data Scientist,24999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,4999,37.0902,95.7129
United States of America,Data Scientist,9999,37.0902,95.7129
United States of America,Data Scientist,9999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,14999,37.0902,95.7129
United States of America,Data Scientist,2999,37.0902,95.7129
United States of America,Data Scientist,19999,37.0902,95.7129
United States of America,Data Scientist,89999,37.0902,95.7129
United States of America,Data Scientist,1999,37.0902,95.7129
United States of America,Data Scientist,69999,37.0902,95.7129
United States of America,Data Scientist,39999,37.0902,95.7129
United States of America,Data Scientist,19999,37.0902,95.7129
United States of America,Data Scientist,9999,37.0902,95.7129
United States of America,Data Scientist,69999,37.0902,95.7129
United States of America,Data Scientist,19999,37.0902,95.7129
United States of America,Data Scientist,14999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,14999,37.0902,95.7129
United States of America,Data Scientist,99999,37.0902,95.7129
United States of America,Data Scientist,39999,37.0902,95.7129
United States of America,Data Scientist,69999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,2999,37.0902,95.7129
United States of America,Data Scientist,7499,37.0902,95.7129
United States of America,Data Scientist,39999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,199999,37.0902,95.7129
United States of America,Data Scientist,39999,37.0902,95.7129
United States of America,Data Scientist,79999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,39999,37.0902,95.7129
United States of America,Data Scientist,29999,37.0902,95.7129
United States of America,Data Scientist,79999,37.0902,95.7129
United States of America,Data Scientist,124999,37.0902,95.7129
United States of America,Data Scientist,14999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,69999,37.0902,95.7129
United States of America,Data Scientist,124999,37.0902,95.7129
United States of America,Data Scientist,124999,37.0902,95.7129
United States of America,Data Scientist,39999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,49999,37.0902,95.7129
United States of America,Data Scientist,39999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
United States of America,Data Scientist,999,37.0902,95.7129
